순번,날짜,시간,OPS,선물가격
537,2015-09-11,05:17:00,1947.250000,1947.25
538,2015-09-11,05:18:00,1947.250000,1947.25
539,2015-09-11,05:19:00,1947.000000,1947.00
540,2015-09-11,05:20:00,1947.250000,1947.25
541,2015-09-11,05:21:00,1946.750000,1946.75
542,2015-09-11,05:22:00,1946.500000,1946.50
543,2015-09-11,05:23:00,1946.500000,1946.50
544,2015-09-11,05:24:00,1946.250000,1946.25
545,2015-09-11,05:25:00,1946.500000,1946.50
546,2015-09-11,05:26:00,1946.500000,1946.50
547,2015-09-11,05:27:00,1946.500000,1946.50
548,2015-09-11,05:28:00,1946.750000,1946.75
549,2015-09-11,05:29:00,1946.750000,1946.75
550,2015-09-11,05:30:00,1946.250000,1946.25
551,2015-09-11,05:31:00,1946.500000,1946.50
552,2015-09-11,05:32:00,1946.250000,1946.25
553,2015-09-11,05:33:00,1946.500000,1946.50
554,2015-09-11,05:34:00,1946.750000,1946.75
555,2015-09-11,05:35:00,1946.500000,1946.50
556,2015-09-11,05:36:00,1946.000000,1946.00
557,2015-09-11,05:37:00,1946.500000,1946.50
558,2015-09-11,05:38:00,1946.250000,1946.25
559,2015-09-11,05:39:00,1946.750000,1946.75
560,2015-09-11,05:40:00,1946.500000,1946.50
561,2015-09-11,05:41:00,1945.250000,1945.25
562,2015-09-11,05:42:00,1946.000000,1946.00
563,2015-09-11,05:43:00,1945.250000,1945.25
564,2015-09-11,05:44:00,1945.500000,1945.50
565,2015-09-11,05:45:00,1945.750000,1945.75
566,2015-09-11,05:46:00,1945.750000,1945.75
567,2015-09-11,05:47:00,1945.750000,1945.75
568,2015-09-11,05:48:00,1945.750000,1945.75
569,2015-09-11,05:49:00,1945.000000,1945.00
570,2015-09-11,05:50:00,1945.000000,1945.00
571,2015-09-11,05:51:00,1945.500000,1945.50
572,2015-09-11,05:52:00,1946.250000,1946.25
573,2015-09-11,05:53:00,1946.250000,1946.25
574,2015-09-11,05:54:00,1946.250000,1946.25
575,2015-09-11,05:55:00,1946.500000,1946.50
576,2015-09-11,05:56:00,1946.500000,1946.50
577,2015-09-11,05:57:00,1946.500000,1946.50
578,2015-09-11,05:58:00,1946.500000,1946.50
579,2015-09-11,05:59:00,1946.750000,1946.75
580,2015-09-11,06:00:00,1946.750000,1946.75
581,2015-09-11,06:01:00,1946.500000,1946.50
582,2015-09-11,06:02:00,1946.750000,1946.75
583,2015-09-11,06:03:00,1947.000000,1947.00
584,2015-09-11,06:04:00,1947.250000,1947.25
585,2015-09-11,06:05:00,1947.500000,1947.50
586,2015-09-11,06:06:00,1947.250000,1947.25
587,2015-09-11,06:07:00,1946.750000,1946.75
588,2015-09-11,06:08:00,1947.250000,1947.25
589,2015-09-11,06:09:00,1947.000000,1947.00
590,2015-09-11,06:10:00,1947.250000,1947.25
591,2015-09-11,06:11:00,1947.250000,1947.25
592,2015-09-11,06:12:00,1947.000000,1947.00
593,2015-09-11,06:13:00,1947.250000,1947.25
594,2015-09-11,06:14:00,1947.500000,1947.50
595,2015-09-11,06:15:00,1947.250000,1947.25
596,2015-09-11,06:16:00,1947.000000,1947.00
597,2015-09-11,06:17:00,1947.000000,1947.00
598,2015-09-11,06:18:00,1947.250000,1947.25
599,2015-09-11,06:19:00,1947.250000,1947.25
